pmid,geneId,diseaseId,label
15743794,2056,D008545,1
15744035,5745,D010024,1
15744035,7421,D010024,1
15744455,6775,D001249,1
15744457,6369,D001249,1
15744458,1161,D003057,1
15744536,7356,D001249,1
15746150,801,D010003,1
15746160,10,D001749,1
15746160,1728,D001749,1
15746160,2052,D001749,1
15746160,2068,D001749,1
15746160,2938,D001749,1
15746160,2944,D001749,1
15746160,2950,D001749,1
15746160,2952,D001749,1
15746160,328,D001749,1
15746160,4683,D001749,1
15746160,7508,D001749,1
15746160,7515,D001749,1
15746160,7517,D001749,1
15746160,7518,D001749,1
15746160,9,D001749,1
15746188,3717,D017202,1
15746188,6776,D017202,1
15747357,1312,D010300,1
15748237,3690,D013915,1
15748593,8626,C535289,1
15748779,3586,D000544,1
15748960,5724,D009103,1
15749185,4023,D006973,1
1574960,2056,D000740,1
15749687,3458,D006086,1
15750260,4524,D006973,1
15750390,5243,D015658,1
15750629,672,D001943,1
15751072,6583,D001172,1
15753380,5743,D015179,1
15753616,1312,D010300,1
15753616,4129,D010300,1
15753758,4153,D018746,1
15753758,7097,D018746,1
15753758,929,D018746,1
15753900,7040,D001249,1
15754131,2064,D001943,1
15754402,50941,D003093,1
15754402,50941,D003424,1
15754730,56729,D009765,1
15754975,348,D002318,1
15754976,348,D017202,1
15755200,6556,D007918,1
15755291,3565,D016553,1
15755291,3569,D016553,1
15755291,3586,D016553,1
15755868,3990,D050197,1
15756041,5175,D003324,1
15756053,3383,D012559,1
15756275,7157,D001943,1
15756444,5743,C562729,1
15756637,26154,C538424,1
15756709,4846,D005901,1
15756908,1543,D011471,1
15756908,2944,D011471,1
15756908,2952,D011471,1
15756928,3553,D002545,1
15756928,7124,D002545,1
15758562,196,C536649,1
15758620,671,D003093,1
15758620,671,D003424,1
15759454,3667,D006973,1
15759454,5465,D006973,1
15759454,5468,D006973,1
15760377,10464,D000033,1
15760495,3569,D009765,1
15760495,3952,D009765,1
15760495,9370,D009765,1
15761121,3075,D008268,1
15761122,3075,D008268,1
15761194,3759,C566504,1
15761247,1586,D001943,1
15763343,10457,D017114,1
15763345,3123,D019693,1
15763650,5925,D012175,1
15764155,6690,D010190,1
15764155,6690,D050500,1
15764294,1543,D008175,1
15764294,2944,D008175,1
15764294,2952,D008175,1
15764725,387129,D001249,1
15765281,1543,D008175,1
15765409,1269,D008103,1
15766560,3553,D029424,1
15766560,3557,D029424,1
15766560,7124,D029424,1
15766738,1071,D003324,1
15766738,1071,D003924,1
15767330,4312,D008175,1
15767331,7422,D008175,1
15767342,2214,D012514,1
15767364,1728,D001749,1
15767364,6648,D001749,1
15767512,5243,D010300,1
15768394,6531,D001714,1
15769204,348,D000544,1
15769917,7040,D013167,1
15769988,2908,C564221,1
15770010,54578,D015179,1
15770103,3176,D000437,1
15770500,5346,D009765,1
15770725,64127,D003424,1
15770725,7099,D003424,1
15772559,5054,D009765,1
15772681,3577,D001249,1
15772681,3579,D001249,1
15772681,3577,D029424,1
15772681,3579,D029424,1
15773449,3586,D009202,1
15773449,7040,D009202,1
15773449,7124,D009202,1
15774258,367,D011471,1
15774265,135,D016584,1
15774455,4864,D052556,1
15774487,6891,D004938,1
15774842,2006,D018980,1
15774926,10,D008268,1
15774926,142,D008268,1
15774926,1543,D008268,1
15774926,1544,D008268,1
15774926,1565,D008268,1
15774926,1571,D008268,1
15774926,196,D008268,1
15774926,2052,D008268,1
15774926,2876,D008268,1
15774926,5444,D008268,1
15774926,6648,D008268,1
15774926,847,D008268,1
15775751,3077,D006432,1
15775751,7037,D006432,1
15775751,3077,D007938,1
15775751,7037,D007938,1
15775779,185,D006973,1
15776425,1967,D056784,1
15776425,8890,D056784,1
15776425,8892,D056784,1
15776425,8893,D056784,1
15776433,2068,D002280,1
15776433,2068,D012878,1
15776434,3233,D054198,1
15777346,3077,D017086,1
15777346,3077,D019190,1
15777499,2944,D015179,1
15777499,2952,D015179,1
15777500,2944,D007938,1
15777500,2952,D007938,1
15777502,672,D001943,1
15777548,929,D009203,1
15777967,5743,D008175,1
15778542,64127,D003424,1
15780023,1571,D001749,1
15780023,2950,D001749,1
15780035,217,D015179,1
15780035,948,D015179,1
15780041,3077,D019694,1
15780041,3077,D019698,1
15781040,627,D012640,1
15781040,7200,D012640,1
15781210,2944,D008175,1
15781210,4968,D008175,1
15781210,8644,D008175,1
15781212,1728,D008175,1
15781665,4524,D054198,1
15781667,6648,D011471,1
15781812,378884,D020192,1
15781953,348,D003704,1
15781965,51305,D004832,1
15782410,10084,C537761,1
15782489,335,D002532,1
15784113,3115,D000799,1
15784113,3119,D000799,1
15784113,3123,D000799,1
15784141,5468,D003924,1
15784141,5468,D009765,1
15784727,302,D010020,1
15784737,11315,D010300,1
15785005,4883,D006973,1
15785242,1493,D006111,1
15785242,3119,D006111,1
15785242,3123,D006111,1
15785318,64127,D003424,1
15785318,64127,D008545,1
15785438,3077,D001172,1
15785438,7036,D001172,1
15785860,1812,D012559,1
15785860,1813,D012559,1
15785860,1814,D012559,1
15785860,1815,D012559,1
15787745,720,D011695,1
15788663,8202,D001943,1
15788664,2950,D006689,1
15788730,10743,D058496,1
15789055,3606,D001172,1
15789057,1636,D008181,1
15789057,183,D008181,1
15789057,1636,D051437,1
15789057,183,D051437,1
15789899,3117,D012213,1
15789899,3119,D012213,1
15789899,3123,D012213,1
15790587,4524,D004938,1
15790667,6329,D020967,1
15790980,80332,D001249,1
15792865,10585,D058494,1
15793360,1234,D015658,1
15793370,1234,D015658,1
15793370,6352,D015658,1
15793777,348,D003324,1
15793787,1636,D011507,1
15793883,1571,D013274,1
15794198,154,D001172,1
15794259,4524,D006973,1
15794259,4524,D017544,1
15794859,3036,D008258,1
15795594,64127,D003424,1
15796389,4846,D002532,1
15797858,338,D006995,1
15797878,3552,D000437,1
15797878,3553,D000437,1
15797878,3554,D000437,1
15797878,3557,D000437,1
15797951,4852,D014652,1
15798777,7248,D014402,1
15798777,7249,D014402,1
15800851,2348,D009436,1
15800851,2348,D019465,1
15800924,1588,D016889,1
15800934,3486,D011471,1
15800946,7515,D015179,1
15800982,7040,D008103,1
15800982,7040,D019698,1
15801025,7421,D013128,1
15802278,7157,D001943,1
15802301,1636,D001943,1
15802318,1588,D017588,1
15802564,7273,D009135,1
15802910,590,D003704,1
15803357,3586,D001943,1
15803361,4049,D001943,1
15803361,7040,D001943,1
15804387,6532,D000437,1
15805150,4160,D009765,1
15805154,1001,C536190,1
15805193,6323,D004827,1
15805302,1581,D015179,1
15805719,4210,D010505,1
15805995,6915,D001249,1
15806395,197,D009765,1
15806396,30009,D001249,1
15806399,3034,C538320,1
15806582,2571,D001714,1
15806582,2571,D012559,1
15807862,64127,D003424,1
15807877,3767,D044903,1
15807877,6833,D044903,1
15808403,10,D008175,1
15808404,10,D008175,1
15808404,1545,D008175,1
15808404,1728,D008175,1
15808404,2938,D008175,1
15809660,6531,D001289,1
15809662,2166,D009765,1
15809670,367,D011471,1
15809899,345,D006949,1
15809899,348,D006949,1
15809899,7124,D006949,1
15809899,345,D052439,1
15809899,348,D052439,1
15809899,7124,D052439,1
15810020,11200,D001943,1
15810021,367,D011471,1
15810915,2157,D006467,1
15811015,540,D006527,1
15811073,4524,D007248,1
15811183,183,D006973,1
15812078,10333,D011471,1
15812078,7096,D011471,1
15812078,81793,D011471,1
15812565,64127,C538157,1
15813606,7124,D009765,1
15813808,4254,D009298,1
15814190,4204,D001523,1
15814490,3162,D011658,1
15814626,7157,D008175,1
15814641,1719,D015179,1
15814641,1806,D015179,1
15814641,2356,D015179,1
15814641,30833,D015179,1
15814641,4830,D015179,1
15814641,4831,D015179,1
15814641,6241,D015179,1
15814641,7083,D015179,1
15814641,7157,D015179,1
15814641,7372,D015179,1
15814641,7374,D015179,1
15814641,8836,D015179,1
15814878,7015,D000741,1
15815078,2153,D020246,1
15815686,4282,D000506,1
15815688,3458,D014376,1
15815688,3586,D014376,1
15815690,11026,D009103,1
15816327,153,D006333,1
15816368,3623,D011225,1
15816625,328,D008175,1
15816625,7515,D008175,1
15816863,5321,D000690,1
15816863,5743,D000690,1
15818324,3305,D006086,1
15818664,56172,D002805,1
15818669,2487,D010003,1
15818672,5133,D001172,1
15819995,1636,D012128,1
15819995,1636,D045169,1
15820084,3596,D029424,1
15820225,84062,D001714,1
15820235,1600,D001321,1
15820235,7436,D001321,1
15820320,1565,D009069,1
15820320,1576,D009069,1
15820424,2550,D012559,1
15820494,11005,D001249,1
15821733,157570,C535687,1
15821734,4613,C537734,1
15821759,240,D003092,1
15822908,337,D050197,1
15823203,9607,D009765,1
15823277,4314,D009203,1
15823277,4318,D009203,1
15823277,4314,D050197,1
15823277,4318,D050197,1
15823288,338,D006938,1
15823288,3949,D006938,1
15823421,6616,D011618,1
15823421,6616,D012559,1
15823421,6616,D015430,1
15824158,2778,D001749,1
15824159,2068,D001749,1
15824169,4481,D011471,1
15824169,6041,D011471,1
15824169,60528,D011471,1
15824172,1029,D008579,1
15824172,2068,D008579,1
15824172,3845,D008579,1
15824172,4771,D008579,1
15824172,5728,D008579,1
15824172,595,D008579,1
15824172,7040,D008579,1
15824172,7048,D008579,1
15824172,7515,D008579,1
15824172,7517,D008579,1
15824172,7520,D008579,1
15824172,999,D008579,1
15824177,7421,D011471,1
15825027,3565,D002181,1
15825964,4846,D003324,1
15827106,3290,D011085,1
15827106,9563,D011085,1
15827573,6531,D001289,1
15829163,4524,D002543,1
15829302,4153,D003731,1
15829318,10,D008175,1
15829318,1728,D008175,1
15829318,2876,D008175,1
15829318,2944,D008175,1
15829318,2947,D008175,1
15829318,2950,D008175,1
15829318,2952,D008175,1
15829318,4353,D008175,1
15829495,1956,D006258,1
15830177,3172,D003924,1
15830177,6927,D003924,1
15830182,1636,D003928,1
15830322,18,D001321,1
15830322,2903,D001321,1
15831362,3569,D006973,1
15831529,7869,D008175,1
15831578,4292,D015179,1
15831578,4436,D015179,1
15831909,3938,D015179,1
15832029,3303,D000544,1
15832029,7124,D000544,1
15832029,3303,D003704,1
15832029,7124,D003704,1
15832037,1636,D000544,1
15832312,34,C536038,1
15832776,2944,D001749,1
15832776,2950,D001749,1
15832776,2952,D001749,1
15833551,5179,D010146,1
15833808,183,D006973,1
15833808,59272,D006973,1
15833881,7040,D001943,1
15833934,3953,D003924,1
15833934,3953,D009765,1
15833934,3953,D018149,1
15834029,348,D000544,1
15834029,7040,D000544,1
15834029,348,D016657,1
15834029,7040,D016657,1
15834213,2555,D000437,1
15834245,4318,D008268,1
15834280,3241,D006973,1
15834859,2944,D010300,1
15834859,3553,D010300,1
15835798,367,D007021,1
15836657,58191,D003324,1
15837084,4524,D002318,1
15837541,2064,D001943,1
15837541,7157,D001943,1
15837542,2068,D008175,1
15837542,7507,D008175,1
15837542,7508,D008175,1
15837743,1956,D008175,1
15838369,1906,D001145,1
15838390,7490,D009396,1
15838722,7045,C537881,1
15838797,4153,D045169,1
15838855,627,D000544,1
15838855,627,D010300,1
15838855,627,D019578,1
15840420,6532,D019964,1
15840430,217,D005483,1
15841095,1493,D001172,1
15841097,9231,D015212,1
15841388,5979,D010051,1
15841388,5979,D010673,1
15841388,5979,D013964,1
15841485,2592,D005693,1
15841490,4068,D008232,1
15842262,7124,D010518,1
15842262,929,D010518,1
15842356,7056,D054556,1
15842589,64127,D003424,1
15842589,7132,D003424,1
15842589,7133,D003424,1
15842659,7124,D009101,1
15842823,125,D000437,1
15842823,217,D000437,1
15843979,5054,D008589,1
15844218,5373,C535739,1
15844595,7157,D007627,1
15845591,2260,D017436,1
15845652,2944,D001943,1
15845652,2950,D001943,1
15845652,2952,D001943,1
15845652,595,D001943,1
15846175,3569,D007752,1
15846275,4846,D006333,1
15846301,3489,D011471,1
15847749,4524,D054556,1
15848608,1636,D011086,1
15848982,3107,D011565,1
15849387,6532,D001714,1
15849729,2067,D008175,1
15849729,2068,D008175,1
15849729,2072,D008175,1
15849729,2073,D008175,1
15849729,5887,D008175,1
15849729,7508,D008175,1
15849775,3123,D005271,1
15849775,3123,D020521,1
15849806,1543,D004938,1
15849806,1571,D004938,1
15849806,2944,D004938,1
15849806,2950,D004938,1
15849806,2952,D004938,1
15850500,1813,D012559,1
15851227,6331,D053840,1
15851576,3614,D012174,1
15851630,183,D006332,1
15851630,183,D006973,1
15852371,120892,D010300,1
15852376,2705,C535919,1
15852425,11200,D015179,1
15853827,5468,D006628,1
15853827,5468,D007333,1
15853827,5468,D011085,1
15853900,3117,D006967,1
15853900,3119,D006967,1
15853900,3123,D006967,1
15854030,5351,C536198,1
15855254,3990,D007333,1
15855254,5468,D007333,1
15855261,5468,D009765,1
15855877,2784,D003924,1
15856070,1071,D002318,1
15856070,1071,D006938,1
15856071,3123,D009103,1
15856071,4843,D009103,1
15856463,2099,D001943,1
15856945,4842,D003929,1
15856945,4843,D003929,1
15856945,4846,D003929,1
15856946,338,D003929,1
15857159,2244,D000419,1
15857159,4023,D000419,1
15857182,2706,D003638,1
15857448,2550,D004833,1
15858146,4292,D015179,1
15858146,4436,D015179,1
15858147,1589,D000312,1
15858154,1080,D003550,1
15858820,1821,D012559,1
15858821,3416,D000544,1
15858821,3832,D000544,1
15858823,4792,D006689,1
15858957,1636,D020521,1
15860134,2175,D001943,1
15860134,2175,D010051,1
15860357,6556,D004938,1
15860439,948,D015179,1
15860461,4973,D000544,1
15860464,4311,D000544,1
15860866,7046,D015179,1
15860930,1950,D013274,1
15861031,1636,D006973,1
15861039,1565,D012559,1
15861041,1543,D004715,1
15861041,2944,D004715,1
15861041,2952,D004715,1
15862212,6532,D001008,1
15862746,2944,D054198,1
15862746,2950,D054198,1
15862746,2952,D054198,1
15862753,595,D015179,1
15862889,345,D000544,1
15862889,348,D000544,1
15863145,672,D010051,1
15863145,675,D010051,1
15863386,3659,D019698,1
15863612,775,C536962,1
15863634,4638,D011014,1
15863660,1355,D007888,1
15863661,6331,D053840,1
15863667,3077,D006432,1
15863807,125,D000437,1
15863807,126,D000437,1
15863807,217,D000437,1
15863808,127,D000437,1
15864111,3358,D015430,1
15864120,1558,D006973,1
15864120,1573,D006973,1
15864121,7099,D009203,1
15864137,7421,D011565,1
15864246,4879,D001281,1
15864348,1277,D006958,1
15864617,1636,D005902,1
15864617,1636,D009798,1
15864617,1636,D009901,1
15864623,2944,D005902,1
15864623,2950,D005902,1
15864623,2952,D005902,1
15865262,2936,D011488,1
15865262,847,D011488,1
15866551,1312,D006212,1
15866608,4312,D011085,1
15867855,26762,D001249,1
15867855,84868,D001249,1
15867870,3565,D004342,1
15868370,6696,D019698,1
15868433,4524,D001943,1
15869784,1636,D006973,1
15870116,183,D006332,1
15870172,4869,D007938,1
15870199,3075,D008268,1
15870673,1080,D003550,1
15870673,1080,D045602,1
15870836,4128,D010554,1
15870946,5506,D015179,1
15871132,1524,D015658,1
15871139,80704,C537658,1
15871664,3593,D006526,1
15871822,3117,D002446,1
15871822,3119,D002446,1
15875057,7099,D010518,1
15875343,1576,D016171,1
15875760,1636,D029424,1
15876305,241,D001249,1
15876487,1577,D011471,1
15876585,672,D010051,1
15877215,9370,D003324,1
15878206,2706,D003638,1
15878749,2876,D006258,1
15878867,1958,D008654,1
15878867,2246,D008654,1
15878867,2247,D008654,1
15878920,2950,D004715,1
15879303,2147,D002318,1
15879303,2147,D006938,1
15879434,846,C537145,1
15879435,154,D001249,1
15879464,4312,D004715,1
15879464,4314,D004715,1
15879904,1497,D003554,1
15880349,1277,D015207,1
15880530,672,D011471,1
15880530,675,D011471,1
15880680,472,D001943,1
15880727,229,D005633,1
15882786,1071,D000544,1
15882786,348,D000544,1
15882799,2558,D001714,1
15882845,5071,D010300,1
15882925,5743,D008175,1
15883319,4137,D057180,1
15883752,3553,D009203,1
15883752,3569,D009203,1
15883752,3586,D009203,1
15883752,7124,D009203,1
15883815,6648,D001943,1
15885318,3454,D009103,1
15885318,3455,D009103,1
15885319,6696,D009103,1
15885672,5743,D003920,1
15885686,4591,D050336,1
15885889,4255,D001749,1
15886380,241,D009203,1
15886380,4048,D009203,1
15886817,7450,D014842,1
15887124,5395,D003123,1
15887246,672,D001943,1
15887246,675,D001943,1
15888141,1294,D016108,1
15888279,6778,D003093,1
15888279,6778,D003424,1
15888793,5205,D002779,1
15888966,367,D007248,1
15889539,4524,D002318,1
15890241,10,D008175,1
15890241,1544,D008175,1
15890374,4595,D015179,1
15890894,338,D006938,1
15890894,3949,D006938,1
15892143,116987,D001321,1
15893176,255738,D003324,1
15893580,6532,D012559,1
15894515,3586,D014353,1
15894515,7124,D014353,1
15894657,6783,D001943,1
15894657,6817,D001943,1
15894658,6462,D001943,1
15894672,4524,D015179,1
15894673,3479,D015179,1
15894673,3486,D015179,1
15894676,5468,D015179,1
15894683,367,D011471,1
15894829,2100,D011225,1
15895286,4524,D050197,1
15895300,348,D000544,1
15895422,6622,D010300,1
15895461,348,D000544,1
15895461,7124,D000544,1
15896456,2068,D008175,1
15896461,1545,D008175,1
15896483,627,D000544,1
15896653,1717,D019082,1
15897456,778,C536122,1
15897695,7421,D011471,1
15897713,4852,D000437,1
15897724,126,D004938,1
15897724,126,D008104,1
15897724,126,D019512,1
15898979,6915,D001249,1
15899247,2668,D019970,1
15899487,6352,D002318,1
15899487,6352,D007676,1
15899824,340273,D008545,1
15900227,8224,D012559,1
15900229,4128,D000437,1
15900487,3458,D001943,1
15901845,7124,D011225,1
15901902,3123,D001172,1
15901902,3123,D015535,1
15901990,2052,D008175,1
15901995,4353,D001943,1
15901999,2944,D015464,1
15901999,2952,D015464,1
15902558,34,C536038,1
15902564,6448,D009084,1
15902657,367,D000505,1
15902904,1137,D000437,1
15903021,7124,D001172,1
15903153,348,D000544,1
15905108,2153,D011225,1
15905108,4524,D011225,1
15905704,7099,D015212,1
15905799,10,D001749,1
15906354,7157,D001749,1
15906719,2539,D005955,1
15907287,3920,D052120,1
15907346,12,D019578,1
15908298,3119,D011565,1
15908298,3123,D011565,1
15908298,3125,D011565,1
15908298,3126,D011565,1
15908974,5175,D006086,1
15909295,1815,D001289,1
15910861,2153,D050197,1
15911240,7421,D001943,1
15913795,140766,D009103,1
15913960,2913,D012559,1
15914528,6752,D000172,1
15914528,6755,D000172,1
15915764,155,D006973,1
15915764,3356,D006973,1
15916056,4524,D009765,1
15916660,2944,D004461,1
15916660,2952,D004461,1
15916660,2944,D011225,1
15916660,2952,D011225,1
15916660,2944,D017359,1
15916660,2952,D017359,1
15916684,1586,D008228,1
15917098,1636,D000544,1
15917099,119391,D000544,1
15917099,5654,D000544,1
15917409,3383,D050500,1
15917409,3553,D050500,1
15917409,3569,D050500,1
15917409,3576,D050500,1
15917409,7040,D050500,1
15917409,7124,D050500,1
15917409,7422,D050500,1
15917947,2175,D005199,1
15918206,4292,D013274,1
15919549,348,D003704,1
15919834,1636,D009765,1
15920508,1813,D000856,1
15921610,7161,D008175,1
15922184,1280,D010003,1
15922184,1297,D010003,1
15922184,1298,D010003,1
15922184,1299,D010003,1
15922184,1301,D010003,1
15922184,1302,D010003,1
15922861,4843,D015179,1
15923132,538,D007706,1
15923814,1636,D006973,1
15923814,185,D006973,1
15923834,7291,D000168,1
15924217,1215,D001249,1
15925094,348,D000544,1
15925094,4035,D000544,1
15925107,4846,D000544,1
15925115,5444,D000544,1
15925890,1191,D006973,1
15925890,1191,D011225,1
15927087,7494,D001714,1
15927391,1312,D010146,1
15927855,3553,D013274,1
15927855,3557,D013274,1
15927855,7124,D013274,1
15928304,4830,D009362,1
15928879,5444,D003324,1
15928955,1543,D001991,1
15928955,1571,D001991,1
15928955,2052,D001991,1
15928955,2944,D001991,1
15928955,2950,D001991,1
15928955,2952,D001991,1
15928955,1543,D011014,1
15928955,1571,D011014,1
15928955,2052,D011014,1
15928955,2944,D011014,1
15928955,2950,D011014,1
15928955,2952,D011014,1
15929053,4524,D010300,1
15929079,4609,D001943,1
15929176,54577,D015179,1
15929176,54658,D015179,1
15929613,3123,D001172,1
15929798,3077,D006432,1
15930032,7298,D013274,1
15930085,83715,D003638,1
15930137,378884,D020192,1
15930334,672,D001943,1
15930334,675,D001943,1
15930344,5743,D003111,1
15930344,5743,D015179,1
15930420,1280,D005271,1
15931081,2,D000544,1
15931081,23621,D000544,1
15931081,348,D000544,1
15931231,3552,D001172,1
15931231,3553,D001172,1
